"","species","records","worms_id","rank_name"
"4906","Odonus niger",8,219883,"Species"
"4907","Odostomella doliolum",28,140974,"Species"
"4908","Odostomia acuta",37,140976,"Species"
"4909","Odostomia lukisi",1,141002,"Species"
"4910","Odostomia plicata",53,141010,"Species"
"4911","Odostomia turrita",76,141022,"Species"
"4912","Odostomia unidentata",47,141025,"Species"
"4913","Oedalechilus labeo",5,126984,"Species"
"4914","Oenone fulgida",1,130451,"Species"
"4915",NA,14,137826,"Genus"
"4916","Oenopota elegans",8,139317,"Species"
"4917","Oenopota impressa",3,139322,"Species"
"4918","Oenopota pyramidalis",2,139328,"Species"
"4919",NA,3,122423,"Genus"
"4920","Oestergrenia digitata",246,152547,"Species"
"4921","Oestergrenia thomsoni",11,178811,"Species"
"4922","Oithona davisae",159,353995,"Species"
"4923","Oithona nana",640,106651,"Species"
"4924","Oithona plumifera",712,106652,"Species"
"4925","Oithona setigera",49,106655,"Species"
"4926","Oithona similis",3220,106656,"Species"
"4927","Okenia aspersa",7,140035,"Species"
"4928","Okenia elegans",55,140037,"Species"
"4929","Okenia leachii",2,140039,"Species"
"4930","Ollicola vangoorii",3,162740,"Species"
"4931",NA,2,138276,"Genus"
"4932","Omalogyra atomus",93,140616,"Species"
"4933","Omalosecosa ramulosa",349,111281,"Species"
"4934",NA,1,2462,"Genus"
"4935","Ommastrephes bartramii",4,181382,"Species"
"4936","Omosudis lowii",1,272087,"Species"
"4937",NA,6122,128690,"Genus"
"4938","Oncaea mediterranea",19,128939,"Species"
"4939","Oncaea ornata",2,128944,"Species"
"4940","Oncaea venusta",2,128954,"Species"
"4941","Onchidella celtica",3,140626,"Species"
"4942",NA,29,175,"Family"
"4943",NA,58,138288,"Genus"
"4944","Onchidoris pusilla",1,140643,"Species"
"4945","Onchidoris sparsa",6,140645,"Species"
"4946",NA,18,136024,"Genus"
"4947","Onchnesoma magnibathum",5,136064,"Species"
"4948","Onchnesoma squamatum",268,136065,"Species"
"4949",NA,12,2569,"Genus"
"4950","Oncholaimellus calvadosicus",29,122131,"Species"
"4951",NA,78,2573,"Genus"
"4952","Oncholaimus conicauda",3,122168,"Species"
"4953","Oncholaimus skawensis",15,122182,"Species"
"4954","Oncorhynchus clarkii",1,323483,"Subspecies"
"4955","Oncorhynchus mykiss",12,127185,"Species"
"4956",NA,1,111047,"Genus"
"4957","Oncousoecia dilatans",68,111745,"Species"
"4958",NA,1,138414,"Genus"
"4959","Ondina diaphana",31,141031,"Species"
"4960","Ondina divisa",24,141033,"Species"
"4961","Ondina warreni",1,141039,"Species"
"4962","Oneirodes eschrichtii",4,126572,"Species"
"4963","Oneirodes macrosteus",2,126574,"Species"
"4964",NA,45,138451,"Genus"
"4965","Onoba aculeus",232,141308,"Species"
"4966","Onoba semicostata",562,141320,"Species"
"4967","Onychocamptus mohammed",3,116288,"Species"
"4968","Onyx perfectus",17,122295,"Species"
"4969","Onyx sagittarius",1,122296,"Species"
"4970","Oodinium pouchetii",2,345495,"Species"
"4971","Opeatogenys gracilis",2,126521,"Species"
"4972","Opercularella lacerata",22,117413,"Species"
"4973",NA,327,129413,"Genus"
"4974","Ophelia bicornis",16,130490,"Species"
"4975","Ophelia borealis",1186,130491,"Species"
"4976","Ophelia celtica",11,130492,"Species"
"4977","Ophelia neglecta",13,130495,"Species"
"4978","Ophelia radiata",2,155474,"Species"
"4979","Ophelia rathkei",97,130496,"Species"
"4980","Ophelia roscoffensis",3,130497,"Species"
"4981",NA,208,129414,"Genus"
"4982","Ophelina acuminata",1101,130500,"Species"
"4983","Ophelina aulogaster",6,130501,"Species"
"4984","Ophelina cylindricaudata",142,130503,"Species"
"4985","Ophelina modesta",319,130507,"Species"
"4986","Ophelina norvegica",110,130508,"Species"
"4987",NA,80,123587,"Genus"
"4988","Ophiacantha aculeata",3,183310,"Species"
"4989","Ophiacantha setosa",9,125002,"Species"
"4990","Ophiacantha spectabilis",6,125005,"Species"
"4991",NA,1,123207,"Family"
"4992",NA,9,123620,"Genus"
"4993","Ophiactis abyssicola",240,125109,"Species"
"4994","Ophiactis balli",194,125110,"Species"
"4995","Ophichthus polyophthalmus",1,217584,"Species"
"4996","Ophichthus rufus",7,126316,"Species"
"4997","Ophichthus triserialis",1,271987,"Species"
"4998",NA,4,123137,"Family"
"4999",NA,1,125863,"Genus"
"5000","Ophidion barbatum",22,126675,"Species"
"5001","Ophidion rochei",1,126676,"Species"
"5002","Ophidocladus simpliciusculus",245,144840,"Species"
"5003","Ophioblennius atlanticus",14,126769,"Species"
"5004","Ophiochaeta hirsuta",2,213455,"Species"
"5005",NA,4,152490,"Family"
"5006",NA,6,123593,"Genus"
"5007","Ophiocomina nigra",1172,125027,"Species"
"5008","Ophioconis cupida",1,238159,"Species"
"5009","Ophioconis forbesi",3,124818,"Species"
"5010","Ophiocten affinis",891,124850,"Species"
"5011","Ophiocten gracilis",224,124853,"Species"
"5012","Ophiocten hastatum",3,124854,"Species"
"5013","Ophioctenella acies",16,124862,"Species"
"5014",NA,6,123547,"Genus"
"5015","Ophioderma longicauda",146,124821,"Species"
"5016",NA,2,123197,"Family"
"5017","Ophiomyxa pentagona",3,125144,"Species"
"5018",NA,4,123209,"Family"
"5019","Ophionereis porrecta",1,213419,"Species"
"5020","Ophiopleura inermis",1,183315,"Species"
"5021",NA,4,123604,"Genus"
"5022","Ophiopsila annulosa",13,125048,"Species"
"5023","Ophiopsila aranea",24,125049,"Species"
"5024","Ophioscolex glacialis",68,125147,"Species"
"5025","Ophiosphaera insignis",1,213453,"Species"
"5026",NA,1,205004,"Genus"
"5027",NA,62,NA,"Genus"
"5028","Ophiothrix (Acanthophiothrix) purpurea",3,244144,"Species"
"5029","Ophiothrix fragilis",2426,125131,"Species"
"5030","Ophiothrix luetkeni",31,125134,"Species"
"5031","Ophisurus serpens",6,126317,"Species"
"5032","Ophiura (Dictenophiura) carnea",137,125190,"Species"
"5033","Ophiura albida",5313,124913,"Species"
"5034","Ophiura grubei",9,124919,"Species"
"5035","Ophiura kinbergi",1,213420,"Species"
"5036","Ophiura ljungmani",5,124925,"Species"
"5037","Ophiura ophiura",3732,124929,"Species"
"5038","Ophiura robusta",87,124933,"Species"
"5039","Ophiura sarsii",297,124934,"Species"
"5040",NA,4,131873,"Genus"
"5041",NA,1166,129266,"Genus"
"5042","Ophryotrocha dubia",3,130020,"Species"
"5043","Ophryotrocha gracilis",15,130023,"Species"
"5044","Ophryotrocha hartmanni",1003,130025,"Species"
"5045","Ophryotrocha longidentata",14,130016,"Species"
"5046","Ophryotrocha puerilis",37,130030,"Subspecies"
"5047",NA,33,129661,"Genus"
"5048","Opisthodonta morena",11,131330,"Species"
"5049","Opisthoproctus soleatus",3,126733,"Species"
"5050","Opisthosyllis brunnea",10,131332,"Species"
"5051","Opisthoteuthis extensa",1,342095,"Species"
"5052","Opisthoteuthis grimaldii",1,140653,"Species"
"5053","Opisthoteuthis medusoides",2,342097,"Species"
"5054","Oplophorus spinosus",29,107602,"Species"
"5055",NA,144,129420,"Genus"
"5056","Orbinia armandi",66,130518,"Species"
"5057","Orbinia latreillii",110,130522,"Species"
"5058","Orbinia sertulata",374,130523,"Species"
"5059",NA,15,101783,"Genus"
"5060","Orchestia stephenseni",16,103215,"Species"
"5061",NA,6,101634,"Genus"
"5062","Orcinus orca",375,137102,"Species"
"5063","Orcynopsis unicolor",1,127019,"Species"
"5064","Oriopsis armandi",72,130939,"Species"
"5065","Oriopsis hynensis",6,130943,"Species"
"5066",NA,28,109464,"Genus"
"5067","Ornithocercus magnificus",5,109693,"Species"
"5068","Orthopyxis integra",16,117393,"Species"
"5069","Oscarella lobularis",93,133928,"Species"
"5070","Oscillatoria margaritifera",4,146692,"Species"
"5071","Osmerus eperlanus",2600,126736,"Species"
"5072",NA,89,143921,"Genus"
"5073","Osmundea pinnatifida",1813,144847,"Species"
"5074","Ostracion cubicus",8,219911,"Species"
"5075","Ostracion cyanurus",1,219909,"Species"
"5076","Ostracion immaculatus",1,278934,"Species"
"5077",NA,4703,1078,"Class"
"5078","Ostrea edulis",652,140658,"Species"
"5079","Otina ovata",22,140661,"Species"
"5080","Otoplanella schulzi",1,152467,"Species"
"5081",NA,20,1747,"Family"
"5082",NA,6,129427,"Genus"
"5083","Owenia fusiformis",6536,130544,"Species"
"5084","Oxycheilinus digramma",1,277996,"Species"
"5085","Oxycheilinus mentalis",1,277998,"Species"
"5086",NA,3,137688,"Genus"
"5087","Oxynotus centrina",2,105914,"Species"
"5088","Oxynotus paradoxus",2,105915,"Species"
"5089",NA,3,109486,"Genus"
"5090","Oxyrrhis marina",104,109902,"Species"
"5091","Oxystomina asetosa",53,122035,"Species"
"5092","Oxystomina elongata",16,122038,"Species"
"5093",NA,1582,109528,"Genus"
"5094","Oxytoxum caudatum",33,110082,"Species"
"5095","Oxytoxum constrictum",5,110085,"Species"
"5096","Oxytoxum gladiolus",13,233860,"Species"
"5097","Oxytoxum gracile",70,233870,"Species"
"5098","Oxytoxum laticeps",103,110097,"Species"
"5099","Oxytoxum longiceps",8,110099,"Species"
"5100","Oxytoxum longum",1,110100,"Species"
"5101","Oxytoxum mediterraneum",3,110102,"Species"
"5102","Oxytoxum pachyderme",1,233873,"Species"
"5103","Oxytoxum sceptrum",2,110114,"Species"
"5104","Oxytoxum scolopax",32,110115,"Species"
"5105","Pachycerianthus multiplicatus",117,101013,"Species"
"5106","Pachycerianthus solitarius",27,156304,"Species"
"5107","Pachygrapsus marmoratus",30,107455,"Species"
"5108",NA,9,132007,"Genus"
"5109","Pachymatisma johnstonia",3400,134057,"Species"
"5110","Pachystomias microdon",5,127367,"Species"
"5111","Padina pavonica",413,145385,"Species"
"5112","Pagellus acarne",615,127057,"Species"
"5113","Pagellus bellottii",1,127058,"Species"
"5114","Pagellus bogaraveo",744,127059,"Species"
"5115","Pagellus erythrinus",854,127060,"Species"
"5116","Pagophila eburnea",26,137154,"Species"
"5117","Pagophilus groenlandicus",5,159019,"Species"
"5118",NA,42,126080,"Genus"
"5119","Pagrus auriga",6,127061,"Species"
"5120","Pagrus caeruleostictus",80,127062,"Species"
"5121",NA,3184,106738,"Family"
"5122","Paguristes eremita",30,107200,"Species"
"5123","Paguristes sericeus",1,368285,"Species"
"5124","Paguristes syrtensis",3,107204,"Species"
"5125",NA,118,106687,"Superfamily"
"5126","Pagurus alatus",85,107230,"Species"
"5127","Pagurus anachoretus",16,107231,"Species"
"5128","Pagurus annulipes",1,158401,"Species"
"5129","Pagurus bernhardus",5397,107232,"Species"
"5130","Pagurus carneus",3,107233,"Species"
"5131","Pagurus chevreuxi",3,107234,"Species"
"5132","Pagurus cuanensis",347,107235,"Species"
"5133","Pagurus excavatus",43,107236,"Species"
"5134","Pagurus forbesii",37,107237,"Species"
"5135","Pagurus prideaux",1242,107239,"Species"
"5136","Pagurus pubescens",181,107240,"Species"
"5137",NA,302,107032,"Genus"
"5138","Palaemon adspersus",92,107613,"Species"
"5139","Palaemon elegans",128,107614,"Species"
"5140","Palaemon longirostris",16,107615,"Species"
"5141","Palaemon macrodactylus",17,181372,"Species"
"5142","Palaemon serratus",1435,107616,"Species"
"5143","Palaemon xiphias",2,107617,"Species"
"5144",NA,1,107033,"Genus"
"5145",NA,8,106715,"Superfamily"
"5146",NA,6,109512,"Genus"
"5147","Paleanotus chrysolepis",4,129934,"Species"
"5148","Palicus caronii",9,107466,"Species"
"5149",NA,2,106675,"Infraorder"
"5150",NA,2,106794,"Family"
"5151",NA,2,107059,"Genus"
"5152","Palinurus elephas",393,107703,"Species"
"5153","Palinurus mauritanicus",30,107704,"Species"
"5154","Palio dubia",4,182807,"Species"
"5155","Palio nothus",7,182808,"Species"
"5156",NA,9,138322,"Genus"
"5157","Palliolum incomparabile",45,140708,"Species"
"5158",NA,4,144217,"Genus"
"5159","Palmaria palmata",1784,145771,"Species"
"5160",NA,1,143761,"Family"
"5161","Palmicellaria elegans",1,111283,"Species"
"5162","Palmiskenea skenei",29,111120,"Species"
"5163","Palmophyllum crassum",31,145917,"Species"
"5164","Palola siciliensis",8,130078,"Species"
"5165","Palposyllis prosostoma",24,131334,"Species"
"5166",NA,49,107043,"Genus"
"5167","Pandalina profunda",119,107648,"Species"
"5168","Pandalus borealis",90,107649,"Species"
"5169","Pandalus montagui",791,107651,"Species"
"5170",NA,49,2582,"Genus"
"5171",NA,14,138310,"Genus"
"5172","Pandora inaequivalvis",47,140674,"Species"
"5173","Pandora pinna",27,140675,"Species"
"5174","Panomya norvegica",7,140105,"Species"
"5175","Pantachogon haeckeli",20,117860,"Species"
"5176","Panthalis oerstedi",83,129737,"Species"
"5177","Panulirus argus",1,382891,"Species"
"5178","Panulirus homarus",1,210355,"Species"
"5179",NA,1,138643,"Genus"
"5180","Papilloculiceps longiceps",13,218145,"Species"
"5181",NA,8,125920,"Genus"
"5182","Parablennius gattorugine",2230,126770,"Species"
"5183","Parablennius incognitus",2,126771,"Species"
"5184","Parablennius pilicornis",9,126773,"Species"
"5185","Parablennius rouxi",27,273134,"Species"
"5186","Parablennius zvonimiri",8,126778,"Species"
"5187","Paracalanus denudatus",14,104682,"Species"
"5188","Paracalanus parvus",4140,104685,"Species"
"5189","Paracallisoma alberti",8,102700,"Species"
"5190",NA,4,125320,"Genus"
"5191","Paracalyptrophora josephinae",41,125410,"Species"
"5192",NA,101,2320,"Genus"
"5193","Paracanthonchus longicaudatus",37,120882,"Species"
"5194","Paracanthonchus longus",5,120883,"Species"
"5195","Paracanthonchus platti",51,120891,"Species"
"5196","Paracanthonchus thaumasius",25,120896,"Species"
"5197","Paracaristius maderensis",2,282011,"Species"
"5198","Paracentrotus lividus",107,124316,"Species"
"5199","Paraconger notialis",3,271791,"Species"
"5200","Paractaea monodi",1,107434,"Species"
"5201",NA,40,2321,"Genus"
"5202","Paracyatholaimoides multispiralis",5,120900,"Species"
"5203",NA,10,2322,"Genus"
"5204","Paracyatholaimus occultus",2,120904,"Species"
"5205","Paracyatholaimus pentodon",10,120907,"Species"
"5206","Paracytaeis octona",3,290645,"Species"
"5207",NA,15,2341,"Genus"
"5208","Paradiopatra fiordica",210,130476,"Species"
"5209","Paradiopatra quadricuspis",357,130480,"Species"
"5210",NA,612,129433,"Genus"
"5211","Paradoneis ilvana",2,130584,"Species"
"5212","Paradoneis lyra",2670,130585,"Species"
"5213",NA,2,101738,"Genus"
"5214","Paradyte crinoidicola",2,130823,"Species"
"5215","Paraehlersia ferrugina",89,195972,"Species"
"5216","Paraeuchaeta barbata",9,104557,"Species"
"5217","Paraeuchaeta glacialis",9,104560,"Species"
"5218","Paraeuchaeta hebes",2582,104563,"Species"
"5219","Paraeuchaeta norvegica",2675,104566,"Species"
"5220","Paraeuchaeta tonsa",32,359879,"Species"
"5221",NA,686,196836,"Genus"
"5222","Paragnathia formica",20,119001,"Species"
"5223","Paragorgia johnsoni",11,125419,"Species"
"5224","Parajassa pelagica",23,102440,"Species"
"5225","Paralacydonia paradoxa",107,130545,"Species"
"5226","Paralepetopsis ferrugivora",2,180859,"Species"
"5227",NA,1,125678,"Genus"
"5228","Paralepis brevirostris",2,126360,"Species"
"5229","Paralepis speciosa",1,236454,"Species"
"5230","Paraleptastacus holsaticus",1,116347,"Species"
"5231",NA,2,149054,"Genus"
"5232","Paralia sulcata",11269,149055,"Species"
"5233","Paralinhomoeus conicaudatus",17,121729,"Species"
"5234","Paralinhomoeus tenuicaudatus",2,121739,"Species"
"5235","Paralinhomoeus uniovarium",32,121741,"Species"
"5236",NA,1,126161,"Genus"
"5237","Paraliparis bathybius",4,127222,"Species"
"5238",NA,49,153342,"Genus"
"5239",NA,64,2312,"Genus"
"5240","Paralongicyatholaimus minutus",92,120842,"Species"
"5241","Parambassis ranga",1,282072,"Species"
"5242",NA,3,2520,"Genus"
"5243","Paramesacanthion marei",24,121910,"Species"
"5244",NA,20,153218,"Genus"
"5245",NA,1,101768,"Genus"
"5246",NA,16,2409,"Genus"
"5247","Paramonohystera riemanni",6,121587,"Species"
"5248","Paramphilochoides intermedius",8,101981,"Species"
"5249","Paramphinome jeffreysii",2109,129837,"Species"
"5250","Paramphitrite tetrabranchia",96,131511,"Species"
"5251",NA,12,118385,"Genus"
"5252","Paramunna bilobata",58,118793,"Species"
"5253",NA,10,118266,"Family"
"5254","Paramuricea biscaya",3,125385,"Species"
"5255","Paramuricea candida",1,125386,"Species"
"5256","Paramuricea clavata",12,125387,"Species"
"5257","Paramuricea placomus",2,125390,"Species"
"5258",NA,3,119892,"Genus"
"5259","Paramysis arenosa",5,120144,"Species"
"5260","Paranais litoralis",44,137485,"Species"
"5261",NA,5,129453,"Genus"
"5262","Paranaitis kosteriensis",585,130662,"Species"
"5263","Paranaitis wahlbergi",18,130663,"Species"
"5264","Parandania boecki",21,214747,"Species"
"5265","Paranthura costana",1,118509,"Species"
"5266","Paranthura nigropunctata",212,118510,"Species"
"5267",NA,1,153189,"Genus"
"5268",NA,1,103306,"Genus"
"5269",NA,254,903,"Family"
"5270",NA,32,129435,"Genus"
"5271","Paraonis fulgens",628,146932,"Species"
"5272","Parapagurus pilosimanus",10,107248,"Species"
"5273","Parapasiphae sulcatifrons",192,107673,"Species"
"5274","Parapenaeus longirostris",246,107109,"Species"
"5275","Parapercis cylindrica",1,219155,"Species"
"5276","Parapercis hexophtalma",4,219159,"Species"
"5277","Paraphellia expansa",24,100961,"Species"
"5278","Paraphronima crassipes",2,236596,"Species"
"5279","Parapionosyllis brevicirra",5,131336,"Species"
"5280","Parapionosyllis elegans",3,131337,"Species"
"5281","Parapionosyllis gestans",6,131338,"Species"
"5282","Parapionosyllis labronica",2,131339,"Species"
"5283","Parapionosyllis minuta",27,131340,"Species"
"5284","Parapionosyllis papillosa",1,131341,"Species"
"5285","Paraplagusia bilineata",1,219858,"Species"
"5286",NA,3,101729,"Genus"
"5287","Parapontella brevicornis",36,104686,"Species"
"5288","Paraprionospio pinnata",16,131140,"Species"
"5289","Parapronoe crustulum",10,421616,"Species"
"5290","Parascorpaena mcadamsi",1,218064,"Species"
"5291",NA,66,110978,"Genus"
"5292","Parasmittina trispinosa",612,111547,"Species"
"5293","Parasphaerolaimus paradoxus",51,121481,"Species"
"5294","Parastichopus regalis",567,149898,"Species"
"5295","Parastichopus tremulus",110,124535,"Species"
"5296",NA,267,115465,"Genus"
"5297",NA,1,129706,"Genus"
"5298","Parathelepus collaris",23,131512,"Species"
"5299","Paratimea constellata",17,134167,"Species"
"5300","Paratontonia gracillima",45,101268,"Species"
"5301",NA,3,2377,"Genus"
"5302","Parazoanthus anguicomus",244,101054,"Species"
"5303","Parazoanthus axinellae",328,101055,"Species"
"5304","Pardachirus marmoratus",1,219829,"Species"
"5305",NA,15,101710,"Genus"
"5306","Pardalisca cuspidata",6,102947,"Species"
"5307","Pareledone charcoti",14,239392,"Species"
"5308","Pareucalanus attenuatus",27,237968,"Species"
"5309",NA,28,2562,"Genus"
"5310",NA,2,129192,"Genus"
"5311","Pareurythoe borealis",67,129838,"Species"
"5312","Parhyale aquilina",1,102331,"Species"
"5313",NA,1,2420,"Genus"
"5314","Paromola cuvieri",167,107264,"Species"
"5315","Paronychocamptus curticaudatus",17,116306,"Species"
"5316","Parophidion vassali",4,126677,"Species"
"5317","Parotoplana capitata",1,143605,"Species"
"5318",NA,129,129270,"Genus"
"5319","Parougia eliasoni",105,130037,"Species"
"5320",NA,1,2554,"Genus"
